timestamp,underlying_symbol,option_symbol,option_type,K,T,market_price,implied_volatility,bid,ask,mid_price,volume,open_interest,expiration_date,lastTradeDate,change,percentChange,inTheMoney,contractSize,currency,downloaded_at,source,S,return_1d,return_5d,realized_volatility,r,dividend_yield,sentiment_score,spread,relative_spread,moneyness,log_moneyness
2026-05-05T00:00:00Z,SPY,SPY260529C00735000,call,735.0,0.06575342465753424,9.3,0.1505364488220215,9.37,9.43,9.399999999999999,1993.0,20290.0,2026-05-29,2026-05-07 20:13:16+00:00,-1.5500002,-14.285715,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.0600000000000005,0.006382978723404309,0.9847211150085035,-0.015396809870534415
2026-05-05T00:00:00Z,SPY,SPY260529C00736000,call,736.0,0.06575342465753424,8.32,0.1488427401733398,8.82,8.87,8.844999999999999,918.0,1242.0,2026-05-29,2026-05-07 19:42:23+00:00,-2.2400007,-21.212128,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.049999999999998934,0.005652911249293267,0.9833831787109375,-0.016756429386574033
2026-05-05T00:00:00Z,SPY,SPY260529C00737000,call,737.0,0.06575342465753424,7.8,0.1473168765258789,8.29,8.34,8.315,478.0,1342.0,2026-05-29,2026-05-07 19:42:23+00:00,-2.2600002,-22.46521,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.05000000000000071,0.00601322910402895,0.98204887317673,-0.01811420284703443
2026-05-05T00:00:00Z,SPY,SPY260529C00738000,call,738.0,0.06575342465753424,7.89,0.1456079092407226,7.77,7.81,7.789999999999999,554.0,922.0,2026-05-29,2026-05-07 20:02:44+00:00,-1.31,-14.239131,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.040000000000000036,0.005134788189987168,0.9807181836466802,-0.019470135258170332
2026-05-05T00:00:00Z,SPY,SPY260529C00739000,call,739.0,0.06575342465753424,6.77,0.1442041146850585,7.27,7.32,7.295,345.0,1323.0,2026-05-29,2026-05-07 20:01:04+00:00,-1.8899999,-21.824478,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.05000000000000071,0.006854009595613531,0.979391095441475,-0.020824231605899576
2026-05-05T00:00:00Z,SPY,SPY260529C00740000,call,740.0,0.06575342465753424,6.76,0.142739285583496,6.79,6.84,6.8149999999999995,38921.0,5795.0,2026-05-29,2026-05-07 20:11:52+00:00,-1.4499998,-17.661386,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.04999999999999982,0.007336757153338199,0.9780675939611486,-0.022176496855913264
2026-05-05T00:00:00Z,SPY,SPY260529C00741000,call,741.0,0.06575342465753424,6.53,0.1413049737548828,6.33,6.38,6.355,263.0,704.0,2026-05-29,2026-05-07 20:02:44+00:00,-1.1799998,-15.304797,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.04999999999999982,0.00786782061368998,0.9767476646845479,-0.023526935953784713
2026-05-05T00:00:00Z,SPY,SPY260529C00742000,call,742.0,0.06575342465753424,5.92,0.1399011791992187,5.89,5.94,5.915,511.0,3210.0,2026-05-29,2026-05-07 20:14:45+00:00,-1.4200001,-19.346048,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.05000000000000071,0.00845308537616242,0.9754312931688005,-0.024875553825078275
2026-05-05T00:00:00Z,SPY,SPY260529C00743000,call,743.0,0.06575342465753424,5.45,0.138405832824707,5.47,5.51,5.49,362.0,2646.0,2026-05-29,2026-05-07 20:07:20+00:00,-1.3200002,-19.497787,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.040000000000000036,0.007285974499089259,0.9741184650487887,-0.02622235537545691
2026-05-05T00:00:00Z,SPY,SPY260529C00744000,call,744.0,0.06575342465753424,4.81,0.1371241073608398,5.06,5.11,5.085,163.0,554.0,2026-05-29,2026-05-07 19:47:42+00:00,-1.4900002,-23.650797,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.05000000000000071,0.00983284169124891,0.9728091660366264,-0.02756734549078963
2026-05-05T00:00:00Z,SPY,SPY260529C00745000,call,745.0,0.06575342465753424,4.64,0.1358728991699219,4.68,4.73,4.705,1498.0,7363.0,2026-05-29,2026-05-07 20:13:09+00:00,-1.3200002,-22.147654,False,REGULAR,USD,2026-05-07T20:54:04+00:00,yfinance,723.77001953125,0.0080221858849922,0.0169737063165198,0.1216768442297367,0.0395,0.0,,0.05000000000000071,0.010626992561105358,0.9715033819211409,-0.02891052903725731
