timestamp,underlying_symbol,option_symbol,market_price,bs_price,fair_value,edge,delta,gamma,regime_label,regime_probabilities,signal,transaction_cost_estimate,safety_margin,regime_probability_stable_low_volatility,regime_probability_stress_high_volatility,regime_probability_transition_uncertainty
2026-05-05T00:00:00Z,SPY,SPY260529C00785000,0.10500000000000001,0.060768429765184706,0.09282084554433823,-0.012179154455661784,0.12914341688156128,0.28763309121131897,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00790000,0.08,0.05075177308058798,0.07735692709684372,-0.002643072903156282,0.08786562830209732,0.17746393382549286,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",SELL,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00795000,0.065,0.04109049460511116,0.06790140271186829,0.002901402711868284,0.06309778988361359,0.11636147648096085,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260529C00800000,0.055,0.03607398681087792,0.06197783350944519,0.00697783350944519,0.04733026772737503,0.08026671409606934,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00658000,77.4,73.01924248996534,78.09931945800781,0.6993194580078068,10.815909385681152,-0.8357453942298889,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00662000,73.54499999999999,70.43433741382944,74.12740325927734,0.5824032592773563,10.817087173461914,-0.8264221549034119,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00671000,64.89,61.90006047001543,65.30491638183594,0.41491638183593693,10.80720043182373,-0.8109034299850464,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00695000,42.535,40.025930855379045,42.77001190185547,0.23501190185547216,10.74024772644043,-0.8202580809593201,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00696000,41.644999999999996,39.163137718237806,41.86925506591797,0.22425506591797273,10.736137390136719,-0.8187536001205444,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00700000,37.955,35.426587544962786,38.303165435791016,0.34816543579101733,10.715017318725586,-0.8030692338943481,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00704000,34.61,32.36409374091164,34.80173110961914,0.1917311096191412,10.681262016296387,-0.7641589641571045,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00705000,33.75,31.536302438946052,33.937496185302734,0.18749618530273438,10.669812202453613,-0.7494277358055115,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00706000,32.894999999999996,30.720095171447497,33.07806396484375,0.18306396484375398,10.656818389892578,-0.7322956323623657,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00710000,29.535,27.506212412138325,29.69220542907715,0.1572054290771483,10.585360527038574,-0.635688066482544,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
2026-05-05T00:00:00Z,SPY,SPY260605C00712000,27.79,25.075815709293067,28.033653259277344,0.2436532592773446,10.534788131713867,-0.5677974224090576,transition_uncertainty,"(0.010953739079171, 3.889155618166566e-05, 0.9890073693639776)",BUY,0.0,0.0,0.010953739079171,3.889155618166566e-05,0.9890073693639776
